"","GME.ss9..Quambalaria.cyanescens","SKE.ws4.botryotrichum.spirotrichum","RAE.sh12.Acrocalymma.vagum","MUE.ss1.Marasmiellus.candidus","MUE.ss9.Eucasphaeria.capensis","GME.ws1.Preussia.Africana","GME.ss5.Aspergillus.frequens","GAE.ws1.Tricharina.striispora","GAE.ss.6.Fusarium.ensiforme","GAE.ss3.Aspergillus.jensenii","GAE.ss7.Aspergillus.conversis","GAE.ws8.Sporormiella.septenaria","GAE.ws4.Stemphylium.vesicarium","ERE.ws2.Fusarium.sp.","ERE.ws1.Preussia.intermedia","ERE.ws4.Talaromyces.pinophilus","DHE.ws22.Meyerozyma.sp.","DHE.ss2.Alternaria.arborescens","SKE.ss8.Penicillium.canescens","HspE.ws3.Humicola.grisea","TspE.ws5.Chaetomium.spiculipilium"
"MSHM5917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5929",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5930",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5934",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5935",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5936",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5937",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5949",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5952",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5953",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM5954",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"MSHM5955",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"MSHM5956",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"MSHM5957",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"MSHM5958",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"MSHM5959",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM5960",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM5961",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM5962",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MSHM5963",0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
"MSHM5964",0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
"MSHM5965",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"MSHM5966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5977",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5979",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5984",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5988",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5991",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5995",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5998",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM5999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6001",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM6002",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM6003",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MSHM6004",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"MSHM6005",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"MSHM6006",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM6007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6008",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM6009",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"MSHM6010",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"MSHM6011",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"MSHM6012",0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0
"MSHM6013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6025",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6026",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6027",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6028",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6031",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6033",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6034",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6035",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6036",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6037",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6040",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6043",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6045",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6049",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"MSHM6050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6051",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"MSHM6052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6055",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6056",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6057",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6058",0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6059",0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6060",0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6061",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6062",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6073",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6074",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6075",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6076",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6077",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"MSHM6078",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6079",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6081",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6082",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6083",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6084",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6085",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6086",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6087",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"MSHM6088",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"MSHM6089",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6090",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6091",0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6092",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6093",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6094",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"MSHM6095",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6096",3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"MSHM6097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6103",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6104",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6105",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6106",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6107",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6108",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6109",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6121",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6122",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"MSHM6123",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6124",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6125",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6126",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6129",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6131",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6132",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"MSHM6133",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6134",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6135",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6137",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6139",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"MSHM6140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6141",2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"MSHM6142",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6143",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6144",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6151",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6152",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6153",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6154",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6155",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6156",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6170",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6173",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6174",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6175",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6176",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6178",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6180",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MSHM6181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6182",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6183",1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"MSHM6184",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6185",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6186",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM6187",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
